Driver,Lap,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
SAI,3,2021-08-29 16:25:29.667,9793,138,3,0,True,1,car,0 days 00:01:26.987000,0 days 04:24:28.540000
SAI,3,2021-08-29 16:25:29.907,9414,129,3,0,True,1,car,0 days 00:01:27.227000,0 days 04:24:28.780000
SAI,3,2021-08-29 16:25:30.147,8908,124,3,0,True,1,car,0 days 00:01:27.467000,0 days 04:24:29.020000
SAI,3,2021-08-29 16:25:30.387,8568,116,3,0,True,1,car,0 days 00:01:27.707000,0 days 04:24:29.260000
SAI,3,2021-08-29 16:25:30.627,8112,113,3,0,True,1,car,0 days 00:01:27.947000,0 days 04:24:29.500000
SAI,3,2021-08-29 16:25:30.907,7842,110,3,0,True,1,car,0 days 00:01:28.227000,0 days 04:24:29.780000
SAI,3,2021-08-29 16:25:31.147,7627,108,3,0,False,1,car,0 days 00:01:28.467000,0 days 04:24:30.020000
SAI,3,2021-08-29 16:25:31.387,7597,105,3,8,False,1,car,0 days 00:01:28.707000,0 days 04:24:30.260000
SAI,3,2021-08-29 16:25:31.627,7607,104,3,19,False,1,car,0 days 00:01:28.947000,0 days 04:24:30.500000
SAI,3,2021-08-29 16:25:31.867,7637,104,3,24,False,1,car,0 days 00:01:29.187000,0 days 04:24:30.740000
SAI,3,2021-08-29 16:25:32.107,7527,103,3,0,False,1,car,0 days 00:01:29.427000,0 days 04:24:30.980000
SAI,3,2021-08-29 16:25:32.347,7373,102,3,0,False,1,car,0 days 00:01:29.667000,0 days 04:24:31.220000
SAI,3,2021-08-29 16:25:32.587,7291,100,3,26,False,1,car,0 days 00:01:29.907000,0 days 04:24:31.460000
SAI,3,2021-08-29 16:25:32.827,7384,101,3,30,False,1,car,0 days 00:01:30.147000,0 days 04:24:31.700000
SAI,3,2021-08-29 16:25:33.067,7627,102,3,31,False,1,car,0 days 00:01:30.387000,0 days 04:24:31.940000
SAI,3,2021-08-29 16:25:33.307,7796,105,3,32,False,1,car,0 days 00:01:30.627000,0 days 04:24:32.180000
SAI,3,2021-08-29 16:25:33.547,7945,106,3,37,False,1,car,0 days 00:01:30.867000,0 days 04:24:32.420000
SAI,3,2021-08-29 16:25:33.787,8211,111,3,39,False,1,car,0 days 00:01:31.107000,0 days 04:24:32.660000
SAI,3,2021-08-29 16:25:34.027,8490,113,3,43,False,1,car,0 days 00:01:31.347000,0 days 04:24:32.900000
SAI,3,2021-08-29 16:25:34.267,8800,117,3,47,False,1,car,0 days 00:01:31.587000,0 days 04:24:33.140000
SAI,3,2021-08-29 16:25:34.507,9172,123,3,50,False,1,car,0 days 00:01:31.827000,0 days 04:24:33.380000
SAI,3,2021-08-29 16:25:34.747,9571,127,3,56,False,1,car,0 days 00:01:32.067000,0 days 04:24:33.620000
SAI,3,2021-08-29 16:25:34.987,10334,135,3,73,False,1,car,0 days 00:01:32.307000,0 days 04:24:33.860000
SAI,3,2021-08-29 16:25:35.227,11616,141,3,74,False,1,car,0 days 00:01:32.547000,0 days 04:24:34.100000
SAI,3,2021-08-29 16:25:35.467,11924,146,3,69,False,1,car,0 days 00:01:32.787000,0 days 04:24:34.340000
SAI,3,2021-08-29 16:25:35.707,11033,150,3,51,True,1,car,0 days 00:01:33.027000,0 days 04:24:34.580000
SAI,3,2021-08-29 16:25:35.946,10771,148,3,47,True,1,car,0 days 00:01:33.266000,0 days 04:24:34.819000
SAI,3,2021-08-29 16:25:36.147,10601,145,3,47,True,1,car,0 days 00:01:33.467000,0 days 04:24:35.020000
SAI,3,2021-08-29 16:25:36.427,10339,141,3,49,True,1,car,0 days 00:01:33.747000,0 days 04:24:35.300000
SAI,3,2021-08-29 16:25:36.667,10197,139,3,51,True,1,car,0 days 00:01:33.987000,0 days 04:24:35.540000
SAI,3,2021-08-29 16:25:36.907,10084,136,3,54,True,1,car,0 days 00:01:34.227000,0 days 04:24:35.780000
SAI,3,2021-08-29 16:25:37.147,10106,136,3,54,True,1,car,0 days 00:01:34.467000,0 days 04:24:36.020000
SAI,3,2021-08-29 16:25:37.387,9836,137,3,12,True,1,car,0 days 00:01:34.707000,0 days 04:24:36.260000
SAI,3,2021-08-29 16:25:37.627,9426,132,3,0,True,1,car,0 days 00:01:34.947000,0 days 04:24:36.500000
SAI,3,2021-08-29 16:25:37.867,9003,127,3,0,True,1,car,0 days 00:01:35.187000,0 days 04:24:36.740000
SAI,3,2021-08-29 16:25:38.147,8670,120,3,0,True,1,car,0 days 00:01:35.467000,0 days 04:24:37.020000
SAI,3,2021-08-29 16:25:38.387,8234,114,3,0,True,1,car,0 days 00:01:35.707000,0 days 04:24:37.260000
SAI,3,2021-08-29 16:25:38.627,7862,110,3,0,True,1,car,0 days 00:01:35.947000,0 days 04:24:37.500000
SAI,3,2021-08-29 16:25:38.867,7486,106,3,0,True,1,car,0 days 00:01:36.187000,0 days 04:24:37.740000
SAI,3,2021-08-29 16:25:39.107,7322,101,3,0,True,1,car,0 days 00:01:36.427000,0 days 04:24:37.980000
SAI,3,2021-08-29 16:25:39.347,7147,99,3,0,False,1,car,0 days 00:01:36.667000,0 days 04:24:38.220000
SAI,3,2021-08-29 16:25:39.587,6996,97,3,0,False,1,car,0 days 00:01:36.907000,0 days 04:24:38.460000
SAI,3,2021-08-29 16:25:39.867,6974,96,3,4,False,1,car,0 days 00:01:37.187000,0 days 04:24:38.740000
SAI,3,2021-08-29 16:25:40.107,6762,95,3,14,False,1,car,0 days 00:01:37.427000,0 days 04:24:38.980000
SAI,3,2021-08-29 16:25:40.347,7229,95,3,19,False,1,car,0 days 00:01:37.667000,0 days 04:24:39.220000
SAI,3,2021-08-29 16:25:40.587,7282,97,3,27,False,1,car,0 days 00:01:37.907000,0 days 04:24:39.460000
SAI,3,2021-08-29 16:25:40.827,7210,99,3,26,False,1,car,0 days 00:01:38.147000,0 days 04:24:39.700000
SAI,3,2021-08-29 16:25:41.067,7337,100,3,26,False,1,car,0 days 00:01:38.387000,0 days 04:24:39.940000
SAI,3,2021-08-29 16:25:41.307,7411,102,3,29,False,1,car,0 days 00:01:38.627000,0 days 04:24:40.180000
SAI,3,2021-08-29 16:25:41.587,7542,104,3,29,False,1,car,0 days 00:01:38.907000,0 days 04:24:40.460000
SAI,3,2021-08-29 16:25:41.827,7542,105,3,29,False,1,car,0 days 00:01:39.147000,0 days 04:24:40.700000
SAI,3,2021-08-29 16:25:42.067,7882,106,3,27,False,1,car,0 days 00:01:39.387000,0 days 04:24:40.940000
SAI,3,2021-08-29 16:25:42.307,7913,108,3,23,False,1,car,0 days 00:01:39.627000,0 days 04:24:41.180000
SAI,3,2021-08-29 16:25:42.547,7888,108,3,21,False,1,car,0 days 00:01:39.867000,0 days 04:24:41.420000
SAI,3,2021-08-29 16:25:42.747,7888,108,3,21,False,1,car,0 days 00:01:40.067000,0 days 04:24:41.620000
SAI,3,2021-08-29 16:25:42.987,7914,109,3,19,False,1,car,0 days 00:01:40.307000,0 days 04:24:41.860000
SAI,3,2021-08-29 16:25:43.227,7929,108,3,2,False,1,car,0 days 00:01:40.547000,0 days 04:24:42.100000
SAI,3,2021-08-29 16:25:43.467,8839,107,3,0,False,1,car,0 days 00:01:40.787000,0 days 04:24:42.340000
SAI,3,2021-08-29 16:25:43.707,9105,105,2,0,False,1,car,0 days 00:01:41.027000,0 days 04:24:42.580000
SAI,3,2021-08-29 16:25:43.947,8873,104,2,0,False,1,car,0 days 00:01:41.267000,0 days 04:24:42.820000
SAI,3,2021-08-29 16:25:44.187,8758,102,2,0,False,1,car,0 days 00:01:41.507000,0 days 04:24:43.060000
SAI,3,2021-08-29 16:25:44.427,8601,101,2,0,False,1,car,0 days 00:01:41.747000,0 days 04:24:43.300000
SAI,3,2021-08-29 16:25:44.667,8516,100,2,5,False,1,car,0 days 00:01:41.987000,0 days 04:24:43.540000
SAI,3,2021-08-29 16:25:44.907,8468,99,2,12,False,1,car,0 days 00:01:42.227000,0 days 04:24:43.780000
SAI,3,2021-08-29 16:25:45.147,8469,98,2,15,False,1,car,0 days 00:01:42.467000,0 days 04:24:44.020000
SAI,3,2021-08-29 16:25:45.427,8448,97,2,18,False,1,car,0 days 00:01:42.747000,0 days 04:24:44.300000
SAI,3,2021-08-29 16:25:45.667,8257,97,2,20,False,1,car,0 days 00:01:42.987000,0 days 04:24:44.540000
SAI,3,2021-08-29 16:25:45.907,8483,98,2,23,False,1,car,0 days 00:01:43.227000,0 days 04:24:44.780000
SAI,3,2021-08-29 16:25:46.147,8535,99,2,27,False,1,car,0 days 00:01:43.467000,0 days 04:24:45.020000
SAI,3,2021-08-29 16:25:46.387,8796,101,2,34,False,1,car,0 days 00:01:43.707000,0 days 04:24:45.260000
SAI,3,2021-08-29 16:25:46.627,8982,103,2,37,False,1,car,0 days 00:01:43.947000,0 days 04:24:45.500000
SAI,3,2021-08-29 16:25:46.867,9313,105,2,38,False,1,car,0 days 00:01:44.187000,0 days 04:24:45.740000
SAI,3,2021-08-29 16:25:47.107,9546,110,2,40,False,1,car,0 days 00:01:44.427000,0 days 04:24:45.980000
SAI,3,2021-08-29 16:25:47.347,9811,112,2,41,False,1,car,0 days 00:01:44.667000,0 days 04:24:46.220000
SAI,3,2021-08-29 16:25:47.587,9931,116,2,41,False,1,car,0 days 00:01:44.907000,0 days 04:24:46.460000
SAI,3,2021-08-29 16:25:47.827,10209,118,2,40,False,1,car,0 days 00:01:45.147000,0 days 04:24:46.700000
SAI,3,2021-08-29 16:25:48.067,10488,120,2,36,False,1,car,0 days 00:01:45.387000,0 days 04:24:46.940000
SAI,3,2021-08-29 16:25:48.307,9940,121,2,35,False,1,car,0 days 00:01:45.627000,0 days 04:24:47.180000
SAI,3,2021-08-29 16:25:48.547,9059,123,3,36,False,1,car,0 days 00:01:45.867000,0 days 04:24:47.420000
SAI,3,2021-08-29 16:25:48.787,9169,125,3,37,False,1,car,0 days 00:01:46.107000,0 days 04:24:47.660000
SAI,3,2021-08-29 16:25:49.067,9384,126,3,36,False,1,car,0 days 00:01:46.387000,0 days 04:24:47.940000
SAI,3,2021-08-29 16:25:49.268,9521,128,3,37,False,1,car,0 days 00:01:46.588000,0 days 04:24:48.141000
SAI,3,2021-08-29 16:25:49.507,9620,130,3,37,False,1,car,0 days 00:01:46.827000,0 days 04:24:48.380000
SAI,3,2021-08-29 16:25:49.747,9701,131,3,37,False,1,car,0 days 00:01:47.067000,0 days 04:24:48.620000
SAI,3,2021-08-29 16:25:49.987,9791,132,3,35,False,1,car,0 days 00:01:47.307000,0 days 04:24:48.860000
SAI,3,2021-08-29 16:25:50.227,9832,133,3,32,False,1,car,0 days 00:01:47.547000,0 days 04:24:49.100000
SAI,3,2021-08-29 16:25:50.467,9853,134,3,31,False,1,car,0 days 00:01:47.787000,0 days 04:24:49.340000
SAI,3,2021-08-29 16:25:50.707,9785,134,3,30,False,1,car,0 days 00:01:48.027000,0 days 04:24:49.580000
SAI,3,2021-08-29 16:25:50.947,9880,134,3,35,False,1,car,0 days 00:01:48.267000,0 days 04:24:49.820000
SAI,3,2021-08-29 16:25:51.187,9993,135,3,41,False,1,car,0 days 00:01:48.507000,0 days 04:24:50.060000
SAI,3,2021-08-29 16:25:51.427,10159,137,3,45,False,1,car,0 days 00:01:48.747000,0 days 04:24:50.300000
SAI,3,2021-08-29 16:25:51.667,10299,140,3,45,False,1,car,0 days 00:01:48.987000,0 days 04:24:50.540000
SAI,3,2021-08-29 16:25:51.907,10482,142,3,41,False,1,car,0 days 00:01:49.227000,0 days 04:24:50.780000
SAI,3,2021-08-29 16:25:52.147,10599,144,3,44,False,1,car,0 days 00:01:49.467000,0 days 04:24:51.020000
SAI,3,2021-08-29 16:25:52.387,10849,147,3,46,False,1,car,0 days 00:01:49.707000,0 days 04:24:51.260000
SAI,3,2021-08-29 16:25:52.627,10959,149,3,44,False,1,car,0 days 00:01:49.947000,0 days 04:24:51.500000
SAI,3,2021-08-29 16:25:52.867,10938,151,3,42,False,1,car,0 days 00:01:50.187000,0 days 04:24:51.740000
SAI,3,2021-08-29 16:25:53.107,9440,152,4,38,False,1,car,0 days 00:01:50.427000,0 days 04:24:51.980000
SAI,3,2021-08-29 16:25:53.347,9460,153,4,34,False,1,car,0 days 00:01:50.667000,0 days 04:24:52.220000
SAI,3,2021-08-29 16:25:53.587,9473,153,4,29,False,1,car,0 days 00:01:50.907000,0 days 04:24:52.460000
SAI,3,2021-08-29 16:25:53.827,9461,153,4,29,False,1,car,0 days 00:01:51.147000,0 days 04:24:52.700000
SAI,3,2021-08-29 16:25:54.067,9458,153,4,29,False,1,car,0 days 00:01:51.387000,0 days 04:24:52.940000
SAI,3,2021-08-29 16:25:54.307,9390,152,4,29,False,1,car,0 days 00:01:51.627000,0 days 04:24:53.180000
SAI,3,2021-08-29 16:25:54.547,9316,152,4,29,False,1,car,0 days 00:01:51.867000,0 days 04:24:53.420000
SAI,3,2021-08-29 16:25:54.787,9292,151,4,29,False,1,car,0 days 00:01:52.107000,0 days 04:24:53.660000
SAI,3,2021-08-29 16:25:55.027,9292,151,4,29,False,1,car,0 days 00:01:52.347000,0 days 04:24:53.900000
SAI,3,2021-08-29 16:25:55.267,9398,151,4,32,False,1,car,0 days 00:01:52.587000,0 days 04:24:54.140000
SAI,3,2021-08-29 16:25:55.507,9444,151,4,34,False,1,car,0 days 00:01:52.827000,0 days 04:24:54.380000
SAI,3,2021-08-29 16:25:55.747,9445,152,4,34,False,1,car,0 days 00:01:53.067000,0 days 04:24:54.620000
SAI,3,2021-08-29 16:25:55.948,9444,152,4,37,False,1,car,0 days 00:01:53.268000,0 days 04:24:54.821000
SAI,3,2021-08-29 16:25:56.187,9500,153,4,41,False,1,car,0 days 00:01:53.507000,0 days 04:24:55.060000
SAI,3,2021-08-29 16:25:56.427,9617,154,4,44,False,1,car,0 days 00:01:53.747000,0 days 04:24:55.300000
SAI,3,2021-08-29 16:25:56.667,9735,155,4,47,False,1,car,0 days 00:01:53.987000,0 days 04:24:55.540000
SAI,3,2021-08-29 16:25:56.907,9909,159,4,49,False,1,car,0 days 00:01:54.227000,0 days 04:24:55.780000
SAI,3,2021-08-29 16:25:57.147,10054,161,4,53,False,1,car,0 days 00:01:54.467000,0 days 04:24:56.020000
SAI,3,2021-08-29 16:25:57.387,10365,165,4,55,False,1,car,0 days 00:01:54.707000,0 days 04:24:56.260000
SAI,3,2021-08-29 16:25:57.627,10214,166,4,44,True,1,car,0 days 00:01:54.947000,0 days 04:24:56.500000
SAI,3,2021-08-29 16:25:57.867,9656,160,4,0,True,1,car,0 days 00:01:55.187000,0 days 04:24:56.740000
SAI,3,2021-08-29 16:25:58.107,9304,150,4,0,True,1,car,0 days 00:01:55.427000,0 days 04:24:56.980000
SAI,3,2021-08-29 16:25:58.387,8735,141,4,8,True,1,car,0 days 00:01:55.707000,0 days 04:24:57.260000
SAI,3,2021-08-29 16:25:58.627,8720,138,4,22,False,1,car,0 days 00:01:55.947000,0 days 04:24:57.500000
SAI,3,2021-08-29 16:25:58.867,8486,137,4,21,True,1,car,0 days 00:01:56.187000,0 days 04:24:57.740000
SAI,3,2021-08-29 16:25:59.107,8165,135,4,0,True,1,car,0 days 00:01:56.427000,0 days 04:24:57.980000
SAI,3,2021-08-29 16:25:59.347,9565,132,4,0,False,1,car,0 days 00:01:56.667000,0 days 04:24:58.220000
SAI,3,2021-08-29 16:25:59.587,9549,130,3,19,False,1,car,0 days 00:01:56.907000,0 days 04:24:58.460000
SAI,3,2021-08-29 16:25:59.827,9359,129,3,21,False,1,car,0 days 00:01:57.147000,0 days 04:24:58.700000
SAI,3,2021-08-29 16:26:00.067,9335,128,3,26,False,1,car,0 days 00:01:57.387000,0 days 04:24:58.940000
SAI,3,2021-08-29 16:26:00.307,9351,128,3,29,False,1,car,0 days 00:01:57.627000,0 days 04:24:59.180000
SAI,3,2021-08-29 16:26:00.547,9390,128,3,30,False,1,car,0 days 00:01:57.867000,0 days 04:24:59.420000
SAI,3,2021-08-29 16:26:00.787,9474,128,3,31,False,1,car,0 days 00:01:58.107000,0 days 04:24:59.660000
SAI,3,2021-08-29 16:26:01.027,9349,129,3,32,False,1,car,0 days 00:01:58.347000,0 days 04:24:59.900000
SAI,3,2021-08-29 16:26:01.267,9518,130,3,34,False,1,car,0 days 00:01:58.587000,0 days 04:25:00.140000
SAI,3,2021-08-29 16:26:01.507,9517,130,3,32,False,1,car,0 days 00:01:58.827000,0 days 04:25:00.380000
SAI,3,2021-08-29 16:26:01.787,9598,131,3,34,False,1,car,0 days 00:01:59.107000,0 days 04:25:00.660000
SAI,3,2021-08-29 16:26:02.027,9654,132,3,32,False,1,car,0 days 00:01:59.347000,0 days 04:25:00.900000
SAI,3,2021-08-29 16:26:02.267,9689,132,3,32,False,1,car,0 days 00:01:59.587000,0 days 04:25:01.140000
SAI,3,2021-08-29 16:26:02.468,9698,133,3,32,False,1,car,0 days 00:01:59.788000,0 days 04:25:01.341000
SAI,3,2021-08-29 16:26:02.708,9807,133,3,28,False,1,car,0 days 00:02:00.028000,0 days 04:25:01.581000
SAI,3,2021-08-29 16:26:02.947,9807,131,3,28,True,1,car,0 days 00:02:00.267000,0 days 04:25:01.820000
SAI,3,2021-08-29 16:26:03.187,9258,126,3,0,True,1,car,0 days 00:02:00.507000,0 days 04:25:02.060000
SAI,3,2021-08-29 16:26:03.467,8742,122,3,0,True,1,car,0 days 00:02:00.787000,0 days 04:25:02.340000
SAI,3,2021-08-29 16:26:03.707,8684,120,3,16,False,1,car,0 days 00:02:01.027000,0 days 04:25:02.580000
SAI,3,2021-08-29 16:26:03.947,8742,118,3,25,False,1,car,0 days 00:02:01.267000,0 days 04:25:02.820000
SAI,3,2021-08-29 16:26:04.187,8655,119,3,30,False,1,car,0 days 00:02:01.507000,0 days 04:25:03.060000
SAI,3,2021-08-29 16:26:04.467,8733,119,3,29,False,1,car,0 days 00:02:01.787000,0 days 04:25:03.340000
SAI,3,2021-08-29 16:26:04.707,8679,119,3,17,False,1,car,0 days 00:02:02.027000,0 days 04:25:03.580000
SAI,3,2021-08-29 16:26:04.947,8486,118,3,16,False,1,car,0 days 00:02:02.267000,0 days 04:25:03.820000
SAI,3,2021-08-29 16:26:05.187,8694,117,3,21,False,1,car,0 days 00:02:02.507000,0 days 04:25:04.060000
SAI,3,2021-08-29 16:26:05.427,8502,116,3,20,False,1,car,0 days 00:02:02.747000,0 days 04:25:04.300000
SAI,3,2021-08-29 16:26:05.667,8398,115,3,20,False,1,car,0 days 00:02:02.987000,0 days 04:25:04.540000
SAI,3,2021-08-29 16:26:05.907,8352,115,3,20,False,1,car,0 days 00:02:03.227000,0 days 04:25:04.780000
SAI,3,2021-08-29 16:26:06.187,8177,113,3,18,False,1,car,0 days 00:02:03.507000,0 days 04:25:05.060000
SAI,3,2021-08-29 16:26:06.427,8141,111,3,17,False,1,car,0 days 00:02:03.747000,0 days 04:25:05.300000
SAI,3,2021-08-29 16:26:06.667,7945,110,3,14,False,1,car,0 days 00:02:03.987000,0 days 04:25:05.540000
SAI,3,2021-08-29 16:26:06.907,7797,107,3,14,False,1,car,0 days 00:02:04.227000,0 days 04:25:05.780000
SAI,3,2021-08-29 16:26:07.147,7765,105,3,16,False,1,car,0 days 00:02:04.467000,0 days 04:25:06.020000
SAI,3,2021-08-29 16:26:07.387,7705,104,3,15,False,1,car,0 days 00:02:04.707000,0 days 04:25:06.260000
SAI,3,2021-08-29 16:26:07.627,7567,102,3,14,False,1,car,0 days 00:02:04.947000,0 days 04:25:06.500000
SAI,3,2021-08-29 16:26:07.867,7371,101,3,17,False,1,car,0 days 00:02:05.187000,0 days 04:25:06.740000
SAI,3,2021-08-29 16:26:08.107,7350,100,3,21,False,1,car,0 days 00:02:05.427000,0 days 04:25:06.980000
SAI,3,2021-08-29 16:26:08.347,7366,100,3,22,False,1,car,0 days 00:02:05.667000,0 days 04:25:07.220000
SAI,3,2021-08-29 16:26:08.587,7410,100,3,24,False,1,car,0 days 00:02:05.907000,0 days 04:25:07.460000
SAI,3,2021-08-29 16:26:08.827,7364,100,3,25,False,1,car,0 days 00:02:06.147000,0 days 04:25:07.700000
SAI,3,2021-08-29 16:26:09.068,7435,100,3,25,False,1,car,0 days 00:02:06.388000,0 days 04:25:07.941000
SAI,3,2021-08-29 16:26:09.308,7409,100,3,27,False,1,car,0 days 00:02:06.628000,0 days 04:25:08.181000
SAI,3,2021-08-29 16:26:09.547,7393,101,3,29,False,1,car,0 days 00:02:06.867000,0 days 04:25:08.420000
SAI,3,2021-08-29 16:26:09.787,7584,103,3,36,False,1,car,0 days 00:02:07.107000,0 days 04:25:08.660000
SAI,3,2021-08-29 16:26:10.027,7683,104,3,39,False,1,car,0 days 00:02:07.347000,0 days 04:25:08.900000
SAI,3,2021-08-29 16:26:10.267,7959,106,3,37,False,1,car,0 days 00:02:07.587000,0 days 04:25:09.140000
SAI,3,2021-08-29 16:26:10.507,7889,109,3,18,False,1,car,0 days 00:02:07.827000,0 days 04:25:09.380000
SAI,3,2021-08-29 16:26:10.747,7861,108,3,21,False,1,car,0 days 00:02:08.067000,0 days 04:25:09.620000
SAI,3,2021-08-29 16:26:10.987,7894,108,3,24,False,1,car,0 days 00:02:08.307000,0 days 04:25:09.860000
SAI,3,2021-08-29 16:26:11.227,7934,108,3,28,False,1,car,0 days 00:02:08.547000,0 days 04:25:10.100000
SAI,3,2021-08-29 16:26:11.467,8017,108,3,31,False,1,car,0 days 00:02:08.787000,0 days 04:25:10.340000
SAI,3,2021-08-29 16:26:11.707,8145,110,3,36,False,1,car,0 days 00:02:09.027000,0 days 04:25:10.580000
SAI,3,2021-08-29 16:26:11.947,8257,112,3,36,False,1,car,0 days 00:02:09.267000,0 days 04:25:10.820000
SAI,3,2021-08-29 16:26:12.187,8424,114,3,37,False,1,car,0 days 00:02:09.507000,0 days 04:25:11.060000
SAI,3,2021-08-29 16:26:12.427,8532,115,3,32,False,1,car,0 days 00:02:09.747000,0 days 04:25:11.300000
SAI,3,2021-08-29 16:26:12.667,8608,116,3,31,False,1,car,0 days 00:02:09.987000,0 days 04:25:11.540000
SAI,3,2021-08-29 16:26:12.907,8624,116,3,32,False,1,car,0 days 00:02:10.227000,0 days 04:25:11.780000
SAI,3,2021-08-29 16:26:13.147,8647,118,3,29,False,1,car,0 days 00:02:10.467000,0 days 04:25:12.020000
SAI,3,2021-08-29 16:26:13.387,8653,118,3,21,False,1,car,0 days 00:02:10.707000,0 days 04:25:12.260000
SAI,3,2021-08-29 16:26:13.627,8529,117,3,19,False,1,car,0 days 00:02:10.947000,0 days 04:25:12.500000
SAI,3,2021-08-29 16:26:13.867,8413,117,3,18,False,1,car,0 days 00:02:11.187000,0 days 04:25:12.740000
SAI,3,2021-08-29 16:26:14.107,8195,115,3,23,False,1,car,0 days 00:02:11.427000,0 days 04:25:12.980000
SAI,3,2021-08-29 16:26:14.347,8393,114,3,27,False,1,car,0 days 00:02:11.667000,0 days 04:25:13.220000
SAI,3,2021-08-29 16:26:14.587,8390,114,3,27,False,1,car,0 days 00:02:11.907000,0 days 04:25:13.460000
SAI,3,2021-08-29 16:26:14.827,8424,114,3,28,False,1,car,0 days 00:02:12.147000,0 days 04:25:13.700000
SAI,3,2021-08-29 16:26:15.067,8424,115,3,28,False,1,car,0 days 00:02:12.387000,0 days 04:25:13.940000
SAI,3,2021-08-29 16:26:15.307,8626,117,3,35,False,1,car,0 days 00:02:12.627000,0 days 04:25:14.180000
SAI,3,2021-08-29 16:26:15.547,8737,119,3,35,False,1,car,0 days 00:02:12.867000,0 days 04:25:14.420000
SAI,3,2021-08-29 16:26:15.748,8847,120,3,35,False,1,car,0 days 00:02:13.068000,0 days 04:25:14.621000
SAI,3,2021-08-29 16:26:15.988,8969,122,3,34,False,1,car,0 days 00:02:13.308000,0 days 04:25:14.861000
SAI,3,2021-08-29 16:26:16.227,8964,123,3,26,False,1,car,0 days 00:02:13.547000,0 days 04:25:15.100000
SAI,3,2021-08-29 16:26:16.467,8691,123,3,16,False,1,car,0 days 00:02:13.787000,0 days 04:25:15.340000
SAI,3,2021-08-29 16:26:16.707,8627,120,3,0,True,1,car,0 days 00:02:14.027000,0 days 04:25:15.580000
SAI,3,2021-08-29 16:26:16.947,8508,117,3,0,True,1,car,0 days 00:02:14.267000,0 days 04:25:15.820000
SAI,3,2021-08-29 16:26:17.187,8253,113,3,0,True,1,car,0 days 00:02:14.507000,0 days 04:25:16.060000
SAI,3,2021-08-29 16:26:17.427,7947,110,3,0,True,1,car,0 days 00:02:14.747000,0 days 04:25:16.300000
SAI,3,2021-08-29 16:26:17.667,7708,107,3,0,True,1,car,0 days 00:02:14.987000,0 days 04:25:16.540000
SAI,3,2021-08-29 16:26:17.907,7368,105,3,0,True,1,car,0 days 00:02:15.227000,0 days 04:25:16.780000
SAI,3,2021-08-29 16:26:18.147,7135,99,3,5,False,1,car,0 days 00:02:15.467000,0 days 04:25:17.020000
SAI,3,2021-08-29 16:26:18.387,7205,98,3,17,False,1,car,0 days 00:02:15.707000,0 days 04:25:17.260000
SAI,3,2021-08-29 16:26:18.627,7302,97,3,20,False,1,car,0 days 00:02:15.947000,0 days 04:25:17.500000
SAI,3,2021-08-29 16:26:18.867,7031,98,3,23,False,1,car,0 days 00:02:16.187000,0 days 04:25:17.740000
SAI,3,2021-08-29 16:26:19.107,7187,99,3,25,False,1,car,0 days 00:02:16.427000,0 days 04:25:17.980000
SAI,3,2021-08-29 16:26:19.347,7353,100,3,23,False,1,car,0 days 00:02:16.667000,0 days 04:25:18.220000
SAI,3,2021-08-29 16:26:19.587,7383,100,3,24,False,1,car,0 days 00:02:16.907000,0 days 04:25:18.460000
SAI,3,2021-08-29 16:26:19.827,7444,101,3,23,False,1,car,0 days 00:02:17.147000,0 days 04:25:18.700000
SAI,3,2021-08-29 16:26:20.067,7444,101,3,23,False,1,car,0 days 00:02:17.387000,0 days 04:25:18.940000
SAI,3,2021-08-29 16:26:20.307,7195,99,3,3,True,1,car,0 days 00:02:17.627000,0 days 04:25:19.180000
SAI,3,2021-08-29 16:26:20.547,7195,98,3,3,True,1,car,0 days 00:02:17.867000,0 days 04:25:19.420000
SAI,3,2021-08-29 16:26:20.787,6993,95,3,9,False,1,car,0 days 00:02:18.107000,0 days 04:25:19.660000
SAI,3,2021-08-29 16:26:21.027,6850,95,3,13,False,1,car,0 days 00:02:18.347000,0 days 04:25:19.900000
SAI,3,2021-08-29 16:26:21.307,6835,94,3,18,False,1,car,0 days 00:02:18.627000,0 days 04:25:20.180000
SAI,3,2021-08-29 16:26:21.547,6855,93,3,19,False,1,car,0 days 00:02:18.867000,0 days 04:25:20.420000
SAI,3,2021-08-29 16:26:21.787,6878,93,3,23,False,1,car,0 days 00:02:19.107000,0 days 04:25:20.660000
SAI,3,2021-08-29 16:26:22.027,7006,94,3,23,False,1,car,0 days 00:02:19.347000,0 days 04:25:20.900000
